	TM_FACS	TM_10X	MCA.values
Ero1lb	25	1	4
Erp27	1	0	1
Erp29	92	62	210
Erp44	90	57	36
Errfi1	61	35	47
Erv3	0	0	1
Esam	19	17	43
Esco1	46	8	0
Esco2	2	3	0
Esd	95	70	110
Esf1	53	22	2
Esm1	2	3	6
Espl1	2	0	0
Espn	5	1	8
Espnl	0	0	0
Esr1	5	0	2
Esr2	0	0	0
Esrp1	21	7	2
Esrp2	15	0	2
Esrra	20	9	1
Esrrb	1	0	0
Esrrg	4	0	1
Esx1	0	0	0
Esyt1	69	28	0
Esyt2	65	19	1
Esyt3	2	1	0
Etaa1	3	0	0
Etf1	79	56	35
Etfa	84	55	48
Etfb	96	65	202
Etfdh	40	8	3
Ethe1	43	26	36
Etl4	33	9	1
Etnk1	62	28	2
Etnk2	2	1	0
Etohd2	4	0	0
Ets1	62	46	15
Ets2	67	35	18
Etv1	19	2	2
Etv2	0	0	0
Etv3	14	10	2
Etv4	2	0	0
Etv5	11	2	1
Etv6	39	9	0
Evc	4	3	0
Evc2	3	1	0
Evi2a	22	17	37
Evi5	44	23	0
Evi5l	3	0	0
Evl	34	27	8
Evpl	10	4	1
Evx1	0	0	0
Ewsr1	100	71	59
Exd1	0	0	0
Exd2	11	0	0
Exo1	1	0	0
Exoc1	18	0	0
Exoc2	23	1	0
Exoc3	64	15	0
Exoc3l	2	0	0
Exoc4	20	0	1
Exoc5	50	17	0
Exoc6	30	3	0
Exoc6b	24	0	0
Exoc7	43	7	1
Exoc8	16	0	0
Exog	2	0	0
Exosc1	34	11	3
Exosc10	56	5	1
Exosc2	56	2	0
Exosc3	37	22	6
Exosc4	43	22	4
Exosc5	47	25	37
Exosc7	35	15	33
Exosc8	75	14	33
Exosc9	22	7	3
Exph5	13	1	0
Ext1	47	8	1
Ext2	64	26	0
Extl1	3	0	0
Extl2	14	0	0
Extl3	32	3	0
Eya1	1	0	0
Eya2	10	5	0
Eya3	15	0	0
Eya4	0	0	0
Ezh1	37	6	0
Ezh2	20	9	11
Ezr	73	50	90
F10	5	6	5
F11	1	0	0
F11r	59	30	60
F12	1	1	1
F13a1	9	8	27
F13b	1	2	0
F2	2	1	3
F2r	25	12	2
F2rl1	15	6	2
F2rl2	1	0	2
F2rl3	1	0	0
F3	28	17	19
F420014N23Rik	0	0	0
F5	5	1	0
F630028O10Rik	5	4	5
F630206G17Rik	0	0	0
F7	1	2	1
F730035M05Rik	0	0	0
F730043M19Rik	1	0	0
F8	2	3	0
F830016B08Rik	1	0	0
F8a	22	3	0
F9	1	1	0
F930015N05Rik	0	0	0
Fa2h	5	2	7
Faah	17	3	0
Fabp1	5	3	20
Fabp12	0	0	4
Fabp2	4	1	27
Fabp3	5	4	126
Fabp4	23	25	88
Fabp5	39	30	124
Fabp6	1	1	17
Fabp7	5	0	14
Fabp9	0	0	19
Fadd	14	0	0
Fads1	33	7	5
Fads2	21	3	1
Fads3	14	6	1
Fads6	1	0	1
Faf1	44	14	2
Faf2	59	14	3
Fah	9	3	11
Fahd1	12	5	6
Fahd2a	13	6	1
Faim	33	21	2
Faim2	5	0	1
Fam102a	33	11	0
Fam102b	26	11	0
Fam103a1	77	65	22
Fam105a	34	19	7
Fam107a	3	0	3
Fam107b	54	53	35
Fam109a	4	0	0
Fam109b	0	0	0
Fam110a	29	15	5
Fam110b	9	1	0
Fam110c	8	7	1
Fam111a	37	21	3
Fam114a1	28	6	3
Fam114a2	61	29	2
Fam117a	10	6	0
Fam117b	38	10	0
Fam118a	7	0	0
Fam118b	15	3	4
Fam120a	88	35	0
Fam120b	48	3	0
Fam120c	12	0	0
Fam122a	51	23	0
Fam122b	1	1	0
Fam124a	9	2	0
Fam124b	0	0	0
Fam126a	14	3	5
Fam126b	14	5	0
Fam129a	27	8	0
Fam129b	43	26	6
Fam129c	2	2	2
Fam131a	7	1	0
Fam131b	2	0	0
Fam131c	0	2	0
Fam132a	19	10	37
Fam133b	44	23	7
Fam134a	74	31	2
Fam134b	47	26	5
Fam134c	40	13	1
Fam135a	20	3	0
Fam135b	1	0	0
Fam136a	25	14	7
Fam13a	5	3	3
Fam13b	31	0	0
Fam13c	10	4	0
Fam149a	14	5	0
Fam149b	31	0	0
Fam150a	0	0	0
Fam150b	2	0	0
Fam151a	1	1	1
Fam151b	0	0	0
Fam155a	7	0	0
Fam159a	0	0	0
Fam159b	2	0	0
Fam160a1	5	1	0
Fam160a2	18	1	0
Fam160b1	27	1	0
Fam160b2	10	3	0
Fam161a	2	1	5
Fam161b	0	1	0
Fam162a	69	48	111
Fam162b	0	0	1
Fam163a	2	0	0
Fam163b	1	0	0
Fam166a	0	0	10
Fam166b	1	1	0
Fam167a	8	3	0
Fam167b	4	4	4
Fam168a	49	9	0
Fam168b	61	32	0
Fam169a	4	0	0
Fam169b	1	0	1
Fam170a	0	0	2
Fam170b	0	0	11
Fam171a1	24	3	0
Fam171a2	6	4	0
Fam171b	11	0	4
Fam172a	35	8	0
Fam173a	71	50	20
Fam173b	9	1	0
Fam174a	65	47	5
Fam174b	19	9	5
Fam175a	2	0	0
Fam175b	26	5	0
Fam178a	80	6	0
Fam178b	0	1	14
Fam179a	1	1	0
Fam179b	23	3	0
Fam180a	1	2	10
Fam181a	0	0	0
Fam181b	4	0	0
Fam183b	6	2	22
Fam184a	6	1	0
Fam184b	2	0	0
Fam185a	0	0	0
Fam186b	0	0	0
Fam187a	0	0	0
Fam187b	5	1	16
Fam188a	42	10	1
Fam188b	1	0	0
Fam189a1	2	0	0
Fam189a2	11	2	1
Fam189b	15	9	5
Fam192a	45	21	6
Fam193a	23	3	0
Fam193b	8	1	0
Fam195a	8	5	6
Fam195b	76	58	70
Fam196a	0	0	0
Fam196b	0	0	0
Fam198a	1	0	0
Fam198b	13	4	2
Fam199x	2	0	0
Fam19a1	3	0	0
Fam19a2	2	0	0
Fam19a3	0	0	0
Fam19a4	0	0	0
Fam19a5	5	0	0
Fam20a	17	0	3
Fam20b	38	6	0
Fam20c	11	3	1
Fam25c	10	7	12
Fam26e	5	0	0
Fam26f	0	1	2
Fam32a	90	63	50
Fam35a	4	0	0
Fam3a	32	6	0
Fam3b	2	0	10
Fam3c	75	32	14
Fam43a	29	19	1
Fam43b	1	0	0
Fam45a	22	3	1
Fam46a	50	25	7
Fam46b	3	1	0
Fam46c	17	2	18
Fam46d	2	0	0
Fam47e	3	1	1
Fam49a	30	12	3
Fam49b	64	44	61
Fam50a	52	27	3
Fam50b	0	0	2
Fam53a	31	14	1
Fam53b	24	20	0
Fam53c	21	2	3
Fam57a	12	0	0
Fam57b	0	0	0
Fam58b	15	8	1
Fam60a	30	8	0
Fam63a	52	11	3
Fam63b	82	29	0
Fam64a	2	2	5
Fam65a	32	12	0
Fam65b	27	17	0
Fam65c	0	0	0
Fam69a	28	20	1
Fam69b	9	1	0
Fam69c	1	0	0
Fam71a	5	0	1
Fam71b	0	0	0
Fam71d	0	0	10
Fam71e1	3	0	18
Fam71e2	0	0	1
Fam71f1	0	0	5
Fam71f2	0	0	9
Fam72a	0	1	0
Fam76a	60	20	12
Fam76b	25	3	0
Fam78a	5	4	3
Fam78b	1	0	0
Fam81a	12	2	0
Fam83a	4	3	0
Fam83b	9	0	0
Fam83c	4	0	0
Fam83d	5	0	0
Fam83e	5	0	6
Fam83f	9	2	1
Fam83g	14	6	0
Fam83h	15	6	0
Fam84a	14	7	1
Fam84b	10	6	0
Fam89a	2	1	0
Fam92a	33	17	5
Fam92b	4	2	1
Fam96a	69	49	111
Fam96b	69	58	14
Fam98a	23	6	2
Fam98b	26	4	0
Fam98c	20	17	22
Fan1	0	0	0
Fanca	3	0	0
Fancb	0	0	0
Fancc	6	0	0
Fancd2	0	0	0
Fance	11	2	0
Fancf	3	0	0
Fancg	0	0	0
Fanci	2	0	0
Fancl	12	0	0
Fancm	1	0	0
Fank1	1	1	19
Fap	6	3	6
Far1	60	12	12
Far2	2	0	0
Farp1	23	5	0
Farp2	1	0	0
Fars2	21	7	2
Farsa	36	15	7
Farsb	57	10	23
Fas	34	20	0
Fasl	5	1	3
Fasn	27	8	2
Fastk	30	14	4
Fastkd1	1	0	0
Fastkd2	9	0	0
Fastkd3	3	0	0
Fastkd5	1	0	0
Fat1	38	13	0
Fat2	8	2	0
Fat3	3	0	0
Fat4	3	0	0
Fate1	0	0	0
Fau	105	74	639
Fbf1	11	1	0
Fbl	67	59	58
Fblim1	14	3	5
Fbll1	1	0	0
Fbln1	24	10	27
Fbln2	17	10	27
Fbln5	15	10	20
Fbln7	4	5	6
Fbn1	15	10	20
Fbn2	1	0	0
Fbp1	7	3	28
Fbp2	9	3	18
Fbrs	21	4	0
Fbrsl1	22	3	0
Fbxl12	2	3	0
Fbxl13	0	0	2
Fbxl14	11	6	0
Fbxl15	10	0	0
Fbxl16	6	0	0
Fbxl17	32	8	0
Fbxl18	0	0	0
Fbxl19	0	0	1
Fbxl2	2	1	0
Fbxl20	22	2	0
Fbxl21	0	0	0
Fbxl22	3	3	5
Fbxl3	62	19	0
Fbxl4	6	0	0
Fbxl5	61	22	1
Fbxl6	25	9	0
Fbxl7	1	0	0
Fbxl8	0	0	0
Fbxo10	3	0	0
Fbxo11	43	19	0
Fbxo15	0	0	1
Fbxo16	0	1	0
Fbxo17	0	0	0
Fbxo18	30	7	0
Fbxo2	7	1	0
Fbxo21	14	1	0
Fbxo22	34	18	3
Fbxo24	0	0	1
Fbxo25	14	0	0
Fbxo27	0	0	0
Fbxo28	36	6	0
Fbxo3	45	14	2
Fbxo30	26	18	7
Fbxo31	17	0	2
Fbxo32	17	2	2
Fbxo33	50	5	0
Fbxo34	27	2	0
Fbxo36	8	2	20
Fbxo38	61	3	0
Fbxo39	0	0	2
Fbxo4	24	7	0
Fbxo40	1	0	0
Fbxo41	1	0	0
Fbxo42	14	1	0
Fbxo43	0	0	0
Fbxo44	11	1	0
Fbxo45	7	0	0
Fbxo46	21	0	0
Fbxo47	0	0	0
Fbxo48	0	0	0
Fbxo5	4	3	2
Fbxo6	45	18	2
Fbxo7	20	5	1
Fbxo8	27	6	1
Fbxo9	42	22	2
Fbxw10	0	0	3
Fbxw11	68	11	1
Fbxw13	0	0	0
Fbxw15	1	0	0
Fbxw17	0	0	0
Fbxw2	86	37	5
Fbxw21	0	0	0
Fbxw24	0	0	0
Fbxw28	0	0	0
Fbxw4	7	2	0
Fbxw5	40	12	19
Fbxw7	27	6	0
Fbxw8	31	1	0
Fbxw9	9	5	2
Fcamr	0	0	0
Fcer1a	0	1	4
Fcer1g	31	28	220
Fcer2a	6	4	3
Fcf1	86	30	58
Fcgbp	7	1	8
Fcgr1	11	4	18
Fcgr2b	23	14	40
Fcgr3	21	15	93
Fcgr4	10	7	8
Fcgrt	61	42	52
Fcho1	9	5	1
Fcho2	76	18	0
Fchsd1	1	0	0
Fchsd2	26	3	0
Fcna	4	1	20
Fcnb	1	2	28
Fcrl1	7	4	0
Fcrl5	0	0	0
Fcrl6	0	0	1
Fcrla	9	7	9
Fcrlb	0	0	0
Fcrls	9	4	19
Fdft1	32	8	39
Fdps	47	22	35
Fdx1	46	36	22
Fdxacb1	1	0	0
Fdxr	3	0	3
Fech	44	16	25
Fem1a	22	3	0
Fem1b	27	14	6
Fem1c	12	1	6
Fen1	9	4	13
Fer1l4	2	2	3
Fermt1	19	6	24
Fermt2	46	35	18
Fermt3	40	26	7
Fes	25	18	3
Fetub	3	2	1
Fev	4	0	2
Fez1	14	0	15
Fez2	44	15	1
Fezf1	0	0	0
Fezf2	0	0	0
Ffar1	1	0	0
Ffar2	9	3	21
Ffar3	2	0	0
Fga	5	1	3
Fgb	5	2	7
Fgd1	1	0	0
Fgd2	27	8	8
Fgd3	2	0	0
Fgd4	16	2	0
Fgd5	13	8	0
Fgd6	6	0	0
Fgf1	14	9	1
Fgf10	3	0	0
Fgf11	0	0	0
Fgf12	8	1	0
Fgf13	3	0	2
Fgf14	2	0	0
Fgf15	0	0	0
Fgf16	0	0	0
Fgf17	0	0	0
Fgf18	4	1	0
Fgf2	0	0	0
Fgf20	0	0	0
Fgf21	1	0	0
Fgf23	0	0	0
Fgf3	0	0	0
Fgf4	0	0	0
Fgf5	0	0	0
Fgf6	0	0	0
Fgf7	4	2	1
Fgf8	0	0	0
Fgf9	4	1	0
Fgfbp1	8	3	8
Fgfbp3	1	0	0
Fgfr1	35	20	7
Fgfr1op	14	2	1
Fgfr1op2	90	64	32
Fgfr2	24	11	3
Fgfr3	21	11	12
Fgfr4	6	1	0
Fgfrl1	8	1	0
Fgg	5	2	6
Fggy	3	2	0
Fgl1	2	1	1
Fgl2	33	22	11
Fgr	16	11	1
Fh1	70	28	14
Fhad1	3	2	2
Fhdc1	11	5	0
Fhit	3	1	0
Fhl1	40	21	20
Fhl2	13	8	12
Fhl3	10	0	0
Fhl4	0	0	19
Fhl5	2	0	8
Fhod1	1	4	0
Fhod3	3	4	0
Fibcd1	0	0	0
Fibin	5	5	10
Fibp	43	20	4
Ficd	5	0	0
Fig4	13	0	0
Figla	0	0	0
Fign	4	2	0
Fignl1	3	3	0
Fignl2	1	0	0
Filip1	13	4	0
Filip1l	66	29	3
Fip1l1	60	20	3
Fis1	103	73	257
Fitm1	2	2	2
Fitm2	9	0	0
Fiz1	20	4	0
Fjx1	5	2	1
Fkbp10	12	8	27
Fkbp11	14	2	111
Fkbp14	7	2	1
Fkbp15	47	4	0
Fkbp1a	101	71	345
Fkbp1b	3	0	2
Fkbp2	77	59	111
Fkbp3	87	64	240
Fkbp4	99	65	150
Fkbp5	42	4	9
Fkbp6	0	0	0
Fkbp7	20	18	31
Fkbp8	100	69	28
Fkbp9	45	32	45
Fkbpl	1	0	11
Fkrp	13	1	0
Fktn	7	0	0
Flad1	15	1	0
Flcn	39	2	0
Fli1	54	32	0
Flii	78	33	1
Flna	70	53	45
Flnb	45	18	3
Flnc	9	5	1
Flot1	54	25	4
Flot2	52	16	2
Flrt1	9	3	0
Flrt2	8	2	1
Flrt3	14	3	2
Flt1	14	10	19
Flt3	4	4	0
Flt3l	9	1	0
Flt4	13	2	1
Flywch1	29	2	2
Flywch2	15	2	1
Fmn1	4	0	10
Fmn2	8	0	0
Fmnl1	35	28	3
Fmnl2	22	3	0
Fmnl3	15	6	0
Fmo1	21	10	14
Fmo2	16	8	8
Fmo3	2	3	1
Fmo4	0	0	0
Fmo5	12	6	8
Fmo6	0	0	0
Fmod	4	8	45
Fmr1	58	18	0
Fmr1nb	0	0	5
Fn1	18	17	93
Fn3k	5	0	0
Fn3krp	4	0	0
Fnbp1	63	10	3
Fnbp1l	45	19	0
Fnbp4	43	10	0
Fnd3c2	0	0	0
Fndc1	9	4	9
Fndc3a	60	23	0
Fndc3b	40	24	0
Fndc3c1	0	0	0
Fndc4	12	2	1
Fndc5	4	1	1
Fndc7	0	0	0
Fndc8	0	0	0
Fnip1	49	19	0
Fnip2	15	1	0
Fnta	70	39	9
Fntb	15	0	0
Folh1	3	1	0
Folr1	6	3	102
Folr2	4	3	9
Fos	105	69	395
Fosb	67	48	97
Fosl1	18	12	7
Fosl2	62	38	11
Foxa1	13	8	1
Foxa2	9	3	0
Foxa3	8	1	1
Foxb1	0	0	0
Foxc1	15	8	0
Foxc2	3	2	0
Foxd1	1	0	0
Foxd2	4	0	0
Foxd3	0	0	0
Foxd4	1	0	0
Foxe1	0	0	0
Foxe3	0	0	0
Foxf2	5	1	0
Foxg1	4	0	0
Foxh1	0	0	0
Foxi1	0	0	2
Foxj1	2	2	2
Foxj2	26	1	0
Foxj3	19	4	0
Foxk1	21	3	0
Foxk2	17	0	0
Foxl1	1	0	0
Foxl2	0	0	0
Foxl2os	0	0	0
Foxm1	3	2	0
Foxn1	1	0	0
Foxn2	72	2	0
Foxn3	96	40	0
Foxn4	0	0	0
Foxo1	83	35	5
Foxo3	6	0	0
Foxo4	0	0	3
Foxo6	2	0	0
Foxp1	96	64	13
Foxp2	8	4	0
Foxp3	0	0	0
Foxp4	20	10	0
Foxq1	9	8	14
Foxr1	1	0	0
Foxred1	15	1	0
Foxred2	4	0	0
Foxs1	4	3	0
Fpgs	11	1	0
Fpgt	8	0	0
Fpr1	4	2	9
Fpr2	5	3	2
Fras1	3	3	0
Frat1	21	0	0
Frat2	10	9	1
Frem1	1	0	0
Frem2	3	0	0
Frem3	0	0	0
Frg1	86	50	6
Frk	12	4	0
Frmd3	0	0	0
Frmd4a	23	5	0
Frmd4b	36	14	0
Frmd5	4	0	1
Frmd6	24	13	1
Frmd7	3	0	0
Frmd8	42	11	1
Frmpd1	0	0	0
Frmpd3	0	0	0
Frmpd4	1	0	0
Frrs1	23	8	0
Frs2	13	0	0
Frs3	0	0	0
Fry	42	11	0
Fryl	63	21	0
Frzb	4	1	0
Fsbp	0	0	0
Fscn1	25	12	65
Fscn2	0	0	0
Fscn3	0	0	0
Fsd1	4	0	0
Fsd1l	1	1	0
Fsd2	1	1	0
Fshr	0	0	0
Fsip1	0	1	3
Fst	6	4	6
Fstl1	31	21	159
Fstl3	12	3	4
Fstl4	4	0	0
Ftcd	1	1	0
Fth1	105	74	737
Ftl1	106	74	648
Fto	47	5	2
Ftsj1	25	1	3
Ftsj3	33	9	0
Fubp1	82	41	5
Fubp3	51	5	0
Fuca1	89	56	26
Fuca2	47	23	6
Fuk	1	0	0
Fundc1	55	29	4
Fundc2	61	65	57
Furin	81	27	1
Fus	94	64	193
Fut1	0	0	0
Fut10	0	0	0
Fut11	26	2	0
Fut2	8	0	2
Fut4	2	0	0
Fut7	1	0	0
Fut8	26	6	2
Fut9	7	2	0
Fuz	15	1	0
Fv1	0	0	0
Fxn	18	8	13
Fxr1	67	23	19
Fxr2	37	10	0
Fxyd1	18	19	81
Fxyd2	9	12	39
Fxyd3	21	12	55
Fxyd4	15	3	4
Fxyd5	64	55	208
Fxyd6	25	15	15
Fxyd7	1	0	1
Fyb	32	26	30
Fyco1	30	7	0
Fyn	47	31	3
Fyttd1	48	29	9
Fzd1	11	3	5
Fzd10	4	0	0
Fzd2	8	1	1
Fzd3	20	1	0
Fzd4	18	4	0
Fzd5	7	1	0
Fzd6	10	7	1
Fzd7	8	4	1
Fzd8	0	0	0
Fzd9	2	1	0
Fzr1	37	10	5
G0s2	15	14	25
G2e3	11	0	1
G3bp1	100	68	83
G3bp2	94	57	26
G530011O06Rik	13	5	0
G6b	0	0	0
G6pc	2	2	1
G6pc2	2	0	1
G6pc3	27	9	7
G6pd2	0	0	0
G6pdx	52	12	26
G730013B05Rik	0	0	0
Gaa	57	23	6
Gab1	19	2	0
Gab2	22	4	0
Gab3	1	0	0
Gabarap	105	74	603
Gabarapl1	70	45	109
Gabarapl2	101	73	42
Gabbr1	9	0	2
Gabbr2	3	0	0
Gabpa	29	2	0
Gabpb1	25	12	0
Gabpb2	45	6	0
Gabra1	1	0	0
Gabra2	2	0	0
Gabra3	5	2	0
Gabra4	2	0	0
Gabra5	0	0	0
Gabrb1	4	0	1
Gabrb2	2	0	0
Gabrb3	7	0	0
Gabrd	1	0	0
Gabre	0	0	0
Gabrg1	3	0	0
Gabrg3	0	0	0
Gabrp	0	2	1
Gabrq	0	0	0
Gabrr1	0	0	0
Gabrr2	0	0	0
Gabrr3	0	0	0
Gad1	3	0	0
Gad2	2	0	1
Gadd45a	30	28	23
Gadd45b	54	44	142
Gadd45g	51	44	175
Gadd45gip1	70	52	87
Gadl1	0	0	0
Gak	94	10	1
Gal	2	1	2
Gal3st1	13	2	1
Gal3st2	1	0	0
Gal3st3	2	0	0
Gal3st4	2	0	0
Galc	8	2	0
Gale	15	5	21
Galk1	28	16	25
Galk2	20	7	1
Galm	7	3	1
Galns	8	3	0
Galnt1	83	38	0
Galnt10	23	0	0
Galnt11	31	4	3
Galnt12	9	0	1
Galnt13	4	0	0
Galnt14	2	1	0
Galnt2	51	17	0
Galnt3	19	5	1
Galnt4	6	2	1
Galnt5	1	0	0
Galnt6	14	6	3
Galnt7	19	5	2
Galnt9	1	2	0
Galntl5	0	0	8
Galntl6	2	0	3
Galr1	2	0	0
Galr2	0	0	0
Galt	18	4	0
Gamt	15	8	14
Gan	1	0	0
Ganab	61	24	1
Ganc	5	0	0
Gap43	3	0	20
Gapdh	105	74	588
Gapdhs	1	0	18
Gapt	6	2	0
Gapvd1	57	12	0
Gar1	15	26	10
Garnl3	0	0	0
Gars	68	30	32
Gart	33	9	13
Gas1	24	11	21
Gas2	4	2	0
Gas2l1	46	15	3
Gas2l3	7	3	0
Gas5	99	72	525
Gas6	58	39	42
Gas7	54	16	1
Gas8	5	1	1
Gast	0	0	17
Gata1	0	0	9
Gata2	15	13	12
Gata3	23	10	7
Gata4	5	3	2
Gata5	1	3	0
Gata6	18	9	0
Gatad1	93	37	0
Gatad2a	84	26	0
Gatad2b	29	4	0
Gatc	19	0	0
Gatm	31	10	21
Gatsl2	8	0	1
Gatsl3	8	3	0
Gba	58	5	1
Gba2	4	0	0
Gbas	87	18	2
Gbe1	12	3	0
Gbf1	58	10	2
Gbgt1	0	0	0
Gbp10	1	0	0
Gbp11	0	0	0
Gbp2	25	14	13
Gbp3	21	7	4
Gbp4	13	8	1
Gbp5	0	0	0
Gbp6	4	1	0
Gbp7	40	12	4
Gbp8	7	1	0
Gbp9	8	2	0
Gbx1	0	0	0
Gbx2	1	0	0
Gc	9	2	8
Gca	11	4	1
Gcat	20	5	6
Gcc1	6	4	0
Gcc2	48	17	0
Gcdh	18	3	6
Gcg	46	0	16
Gcgr	2	3	0
Gch1	48	28	8
Gchfr	3	4	6
Gck	6	1	0
Gckr	1	1	0
Gclc	37	20	4
Gclm	49	18	43
Gcm1	0	0	0
Gcm2	0	0	0
Gcn1l1	45	6	0
Gcnt1	10	1	0
Gcnt2	34	16	1
Gcnt3	4	0	12
Gcnt4	0	0	0
Gcnt7	0	0	0
Gcsh	35	15	16
Gda	28	15	11
Gdap1	7	0	0
Gdap10	0	0	0
Gdap1l1	8	0	0
Gdap2	18	0	0
Gde1	69	36	35
Gdf10	6	1	6
Gdf11	0	0	0
Gdf15	3	5	6
Gdf2	0	0	0
Gdf3	0	0	0
Gdf5	0	0	0
Gdf6	0	0	0
Gdf7	0	0	0
Gdf9	0	0	0
Gdi1	88	37	29
Gdi2	101	72	311
Gdnf	0	0	0
Gdpd1	17	9	13
Gdpd2	4	1	2
Gdpd3	2	0	0
Gdpd4	0	0	0
Gdpd5	5	4	1
Gem	37	31	8
Gemin4	3	0	2
Gemin5	4	0	0
Gemin6	8	2	0
Gemin7	87	57	7
Gemin8	2	0	0
Gen1	1	0	0
Get4	58	21	3
Gfap	1	0	0
Gfer	21	16	11
Gfi1	2	1	0
Gfi1b	1	0	0
Gfm1	21	3	0
Gfm2	21	0	0
Gfod1	2	0	0
Gfod2	6	1	0
Gfpt1	37	13	4
Gfpt2	12	11	10
Gfra1	10	3	1
Gfra2	4	2	1
Gfra3	2	0	1
Gfra4	1	0	0
Gfral	0	0	0
Gga1	50	23	1
Gga2	31	8	9
Gga3	6	0	0
Ggct	14	2	1
Ggcx	36	3	0
Ggh	62	37	6
Ggn	0	0	11
Ggnbp1	2	0	19
Ggnbp2	95	55	42
Ggps1	48	0	0
Ggt1	5	4	7
Ggt5	12	2	4
Ggt6	8	2	0
Ggt7	4	0	0
Ggta1	21	13	0
Gh	0	0	0
Ghdc	2	0	0
Ghitm	102	66	175
Ghr	26	12	2
Ghrh	0	0	0
Ghrl	0	1	24
Ghsr	1	0	0
Gif	0	0	1
Gigyf1	68	5	0
Gigyf2	54	6	0
Gimap1	31	26	11
Gimap3	16	13	17
Gimap4	29	23	41
Gimap5	27	17	8
Gimap6	35	31	84
Gimap7	8	8	5
Gimap8	17	6	0
Gimap9	20	16	5
Gin1	6	0	0
Gins1	3	1	0
Gins2	1	2	5
Gins3	1	0	0
Gins4	28	7	5
Gip	0	0	2
Gipc1	53	26	5
Gipc2	11	8	24
Gipc3	0	0	0
Gipr	2	0	0
Git1	35	5	3
Git2	77	17	0
Gja1	37	16	23
Gja3	1	0	0
Gja4	9	9	4
Gja5	1	3	0
Gja6	0	0	0
Gjb1	6	2	13
Gjb2	5	4	5
Gjb3	9	3	3
Gjb4	8	4	0
Gjb5	5	1	2
Gjb6	5	3	7
Gjc1	13	5	0
Gjc2	2	0	1
Gjc3	3	0	3
Gjd3	0	0	0
Gjd4	0	0	0
Gje1	0	0	0
Gk5	0	0	0
Gkap1	31	8	21
Gkn1	0	0	19
Gkn2	0	0	19
Gkn3	0	0	13
Gla	10	3	2
Glb1	38	5	2
Glb1l	1	0	0
Glb1l2	7	3	1
Glb1l3	0	0	1
Glcci1	46	5	0
Glce	8	0	0
Gldc	5	3	0
Gldn	0	0	0
Gle1	35	8	0
Glg1	79	14	0
Gli1	1	1	0
Gli2	3	0	0
Gli3	10	0	0
Glipr1	24	21	39
Glipr1l1	0	0	9
Glipr2	28	16	2
Glis1	1	0	0
Glis2	7	6	0
Glis3	5	0	0
Glmn	0	0	0
Glo1	77	51	21
Glod4	57	38	7
Glod5	4	1	4
Glp1r	1	0	0
Glp2r	0	0	0
Glra3	0	0	0
Glrb	8	0	0
Glrp1	0	0	0
Glrx	29	23	26
Glrx2	50	31	19
Glrx3	83	60	180
Glrx5	79	53	141
Gls	83	36	1
Gls2	3	1	1
Glt1d1	0	0	0
Glt28d2	15	2	0
Glt8d1	34	7	4
Glt8d2	5	0	0
Gltp	80	53	21
Gltpd2	1	1	0
Gltscr1	2	0	0
Gltscr2	99	72	111
Glud1	103	67	40
Glul	105	57	53
Glyat	3	3	11
Glycam1	0	2	96
Glyctk	1	2	0
Glyr1	83	38	5
Gm10012	4	0	0
Gm10033	5	1	0
Gm10046	0	0	0
Gm10069	1	0	0
Gm10100	0	0	0
Gm10125	1	0	0
Gm10190	0	0	0
Gm10220	1	0	0
Gm10319	1	0	0
Gm10324	0	0	0
Gm10334	0	0	0
Gm10373	0	0	0
Gm10390	0	0	0
Gm10406	0	0	0
Gm10415	0	0	0
Gm10416	0	0	0
Gm10421	0	0	0
Gm10433	0	0	0
Gm10436	0	0	0
Gm10440	0	0	0
Gm1045	0	0	0
Gm10451	0	0	0
Gm10471	1	0	0
Gm10516	0	0	0
Gm10532	0	0	0
Gm10548	7	0	0
Gm10549	0	0	0
Gm10556	0	0	0
Gm10578	0	0	0
Gm10584	0	0	0
Gm10636	0	0	0
Gm10638	0	0	8
Gm10639	0	0	1
Gm10640	0	0	0
Gm10649	0	0	0
Gm10653	0	0	0
Gm10658	1	0	0
Gm10684	0	0	0
Gm10714	0	0	0
Gm10731	0	0	0
Gm10767	0	0	0
Gm10778	0	0	0
Gm10785	0	0	0
Gm10787	0	0	0
Gm10804	0	0	0
Gm10814	0	0	0
Gm10825	0	0	0
Gm10845	0	0	0
Gm10857	0	0	0
Gm10863	0	0	0
Gm10941	1	0	0
Gm1110	0	0	0
Gm11110	0	0	0
Gm11127	0	0	0
Gm11190	0	0	0
Gm11201	0	0	0
Gm11213	0	0	15
Gm1123	1	0	4
Gm11240	0	0	0
Gm11346	3	1	0
Gm1141	0	0	0
Gm11413	0	0	0
Gm11437	0	0	0
Gm11517	0	1	0
Gm11529	0	0	0
Gm11541	0	0	0
Gm11545	1	0	0
Gm11549	0	0	0
Gm11562	0	0	0
Gm11565	0	0	0
Gm11568	0	0	0
Gm11627	2	1	0
Gm11696	0	0	0
Gm11747	0	0	0
Gm11762	0	0	0
Gm11837	5	1	19
Gm11938	0	0	0
Gm11944	0	0	0
Gm11961	0	0	0
Gm11978	0	0	1
Gm11992	0	1	1
Gm12060	0	0	0
Gm12070	5	0	0
Gm12159	0	0	0
Gm12185	0	0	0
Gm12191	8	0	8
Gm12216	9	12	0
Gm12250	3	0	0
Gm12253	1	0	0
Gm12295	1	0	0
Gm12298	0	0	0
