	Atlas	cellType	Background.cell.types	Logic	genes	precision	recall	f1
171	TM, FACS	Lung.Clara cell	All	OR	Scgb3a2, Lypd2, Nkx2-1, Mir2137, Fmo3	0.0181058495821727	1	0.0355677154582763
172	TM, FACS	Lung.Clara cell	Tissue	OR	Scgb3a2, Lypd2, Nkx2-1, Mir2137, Fmo3	0.0866666666666667	1	0.159509202453988
173	TM, FACS	Lung.dendritic cell	All	AND	Cd300e, Treml4, Emr4, Cyp2ab1, LOC100038947	0.375	0.0869565217391304	0.141176470588235
174	TM, FACS	Lung.dendritic cell	Tissue	AND	Cd300e, Treml4, Emr4, Cyp2ab1, LOC100038947	1	0.0869565217391304	0.16
175	TM, FACS	Lung.dendritic cell	All	OR	Cd300e, Treml4, Emr4, Cyp2ab1, LOC100038947	0.0325162581290645	0.942028985507246	0.062862669245648
176	TM, FACS	Lung.dendritic cell	Tissue	OR	Cd300e, Treml4, Emr4, Cyp2ab1, LOC100038947	0.320197044334975	0.942028985507246	0.477941176470588
177	TM, FACS	Lung.endothelial cell	All	AND	1110050K14Rik, Rasgef1a, Foxf1a, Stmn2, Lyve1	0.99009900990099	0.13550135501355	0.238379022646007
178	TM, FACS	Lung.endothelial cell	Tissue	AND	1110050K14Rik, Rasgef1a, Foxf1a, Stmn2, Lyve1	0.99009900990099	0.13550135501355	0.238379022646007
179	TM, FACS	Lung.endothelial cell	All	OR	1110050K14Rik, Rasgef1a, Foxf1a, Stmn2, Lyve1	0.118061522598385	0.930894308943089	0.209547048955315
180	TM, FACS	Lung.endothelial cell	Tissue	OR	1110050K14Rik, Rasgef1a, Foxf1a, Stmn2, Lyve1	0.741100323624595	0.930894308943089	0.825225225225225
181	TM, FACS	Lung.epithelial cell	All	AND	1700024G13Rik, Zfp474, Ttc29, Lhb, E230019M04Rik	0.4	0.222222222222222	0.285714285714286
182	TM, FACS	Lung.epithelial cell	Tissue	AND	1700024G13Rik, Zfp474, Ttc29, Lhb, E230019M04Rik	0.5	0.222222222222222	0.307692307692308
183	TM, FACS	Lung.epithelial cell	All	OR	1700024G13Rik, Zfp474, Ttc29, Lhb, E230019M04Rik	0.0445859872611465	0.777777777777778	0.0843373493975904
184	TM, FACS	Lung.epithelial cell	Tissue	OR	1700024G13Rik, Zfp474, Ttc29, Lhb, E230019M04Rik	0.304347826086957	0.777777777777778	0.4375
185	TM, FACS	Lung.monocyte	All	AND	LOC100038947, Sirpb1a, Sirpb1b, Gm9733, Gm5150	0.144654088050314	0.353846153846154	0.205357142857143
186	TM, FACS	Lung.monocyte	Tissue	AND	LOC100038947, Sirpb1a, Sirpb1b, Gm9733, Gm5150	0.696969696969697	0.353846153846154	0.469387755102041
187	TM, FACS	Lung.monocyte	All	OR	LOC100038947, Sirpb1a, Sirpb1b, Gm9733, Gm5150	0.0322250639386189	0.969230769230769	0.0623762376237624
188	TM, FACS	Lung.monocyte	Tissue	OR	LOC100038947, Sirpb1a, Sirpb1b, Gm9733, Gm5150	0.321428571428571	0.969230769230769	0.482758620689655
189	TM, FACS	Lung.natural killer cell	All	AND	Klra12, Klra8, Klra4, Klra23, Klra18	0.119047619047619	0.138888888888889	0.128205128205128
190	TM, FACS	Lung.natural killer cell	Tissue	AND	Klra12, Klra8, Klra4, Klra23, Klra18	1	0.138888888888889	0.24390243902439
191	TM, FACS	Lung.natural killer cell	All	OR	Klra12, Klra8, Klra4, Klra23, Klra18	0.0884955752212389	0.833333333333333	0.16
192	TM, FACS	Lung.natural killer cell	Tissue	OR	Klra12, Klra8, Klra4, Klra23, Klra18	0.857142857142857	0.833333333333333	0.845070422535211
193	TM, FACS	Lung.stromal cell	All	AND	Tbx4, Slc36a2, Adamts8, Gm4956, Col13a1	1	0.103825136612022	0.188118811881188
194	TM, FACS	Lung.stromal cell	Tissue	AND	Tbx4, Slc36a2, Adamts8, Gm4956, Col13a1	1	0.103825136612022	0.188118811881188
195	TM, FACS	Lung.stromal cell	All	OR	Tbx4, Slc36a2, Adamts8, Gm4956, Col13a1	0.101604278074866	0.778688524590164	0.179754020813623
196	TM, FACS	Lung.stromal cell	Tissue	OR	Tbx4, Slc36a2, Adamts8, Gm4956, Col13a1	0.809659090909091	0.778688524590164	0.793871866295265
197	TM, FACS	Lung.type I pneumocyte	All	AND	Vmn1r7, 4933403O08Rik, Vmn1r8, 4930522O17Rik, Vmn1r53	1	0.5	0.666666666666667
198	TM, FACS	Lung.type I pneumocyte	Tissue	AND	Vmn1r7, 4933403O08Rik, Vmn1r8, 4930522O17Rik, Vmn1r53	1	0.5	0.666666666666667
199	TM, FACS	Lung.type I pneumocyte	All	OR	Vmn1r7, 4933403O08Rik, Vmn1r8, 4930522O17Rik, Vmn1r53	0.0104166666666667	0.5	0.0204081632653061
200	TM, FACS	Lung.type I pneumocyte	Tissue	OR	Vmn1r7, 4933403O08Rik, Vmn1r8, 4930522O17Rik, Vmn1r53	1	0.5	0.666666666666667
201	TM, FACS	Lung.type II pneumocyte	All	AND	Sfta2, Nkx2-1, E030019B13Rik, Chia, Gm19990	0.964285714285714	0.287234042553192	0.442622950819672
202	TM, FACS	Lung.type II pneumocyte	Tissue	AND	Sfta2, Nkx2-1, E030019B13Rik, Chia, Gm19990	0.964285714285714	0.287234042553192	0.442622950819672
203	TM, FACS	Lung.type II pneumocyte	All	OR	Sfta2, Nkx2-1, E030019B13Rik, Chia, Gm19990	0.22488038277512	1	0.3671875
204	TM, FACS	Lung.type II pneumocyte	Tissue	OR	Sfta2, Nkx2-1, E030019B13Rik, Chia, Gm19990	0.635135135135135	1	0.776859504132231
205	TM, FACS	Mammary.basal cell	All	AND	Cnn1, Col9a2, Il17b, Myh11, Stac2	0.994805194805195	0.300392156862745	0.46144578313253
206	TM, FACS	Mammary.basal cell	Tissue	AND	Cnn1, Col9a2, Il17b, Myh11, Stac2	0.994805194805195	0.300392156862745	0.46144578313253
207	TM, FACS	Mammary.basal cell	All	OR	Cnn1, Col9a2, Il17b, Myh11, Stac2	0.261353898886033	0.956862745098039	0.410567053676594
208	TM, FACS	Mammary.basal cell	Tissue	OR	Cnn1, Col9a2, Il17b, Myh11, Stac2	0.785070785070785	0.956862745098039	0.862495581477554
209	TM, FACS	Mammary.luminal epithelial cell of mammary gland	All	AND	Atp6v1b1, Muc20, Csn3, 3110079O15Rik, Aqp5	0.983050847457627	0.105072463768116	0.189852700490998
210	TM, FACS	Mammary.luminal epithelial cell of mammary gland	Tissue	AND	Atp6v1b1, Muc20, Csn3, 3110079O15Rik, Aqp5	1	0.105072463768116	0.19016393442623
211	TM, FACS	Mammary.luminal epithelial cell of mammary gland	All	OR	Atp6v1b1, Muc20, Csn3, 3110079O15Rik, Aqp5	0.233039647577093	0.958333333333333	0.374911410347271
212	TM, FACS	Mammary.luminal epithelial cell of mammary gland	Tissue	OR	Atp6v1b1, Muc20, Csn3, 3110079O15Rik, Aqp5	0.717774762550882	0.958333333333333	0.820791311093871
213	TM, FACS	Mammary.stromal cell	All	AND	Tbx15, Akr1c18, Lrrc15, Fap, Ccl8	0.2	0.00233644859813084	0.0046189376443418
214	TM, FACS	Mammary.stromal cell	Tissue	AND	Tbx15, Akr1c18, Lrrc15, Fap, Ccl8	1	0.00233644859813084	0.00466200466200466
215	TM, FACS	Mammary.stromal cell	All	OR	Tbx15, Akr1c18, Lrrc15, Fap, Ccl8	0.0944444444444444	0.873831775700935	0.170464904284412
216	TM, FACS	Mammary.stromal cell	Tissue	OR	Tbx15, Akr1c18, Lrrc15, Fap, Ccl8	0.888361045130641	0.873831775700935	0.881036513545348
217	TM, FACS	Marrow.B cell	All	AND	Vpreb3, Pou2af1, Spib, Fcrla, Fam129c	0.901330376940133	0.439935064935065	0.591272727272727
218	TM, FACS	Marrow.B cell	Tissue	AND	Vpreb3, Pou2af1, Spib, Fcrla, Fam129c	0.985454545454545	0.439935064935065	0.608305274971942
219	TM, FACS	Marrow.B cell	All	OR	Vpreb3, Pou2af1, Spib, Fcrla, Fam129c	0.269876325088339	0.991883116883117	0.424305555555555
220	TM, FACS	Marrow.B cell	Tissue	OR	Vpreb3, Pou2af1, Spib, Fcrla, Fam129c	0.797997387897257	0.991883116883117	0.884439083232811
221	TM, FACS	Marrow.Fraction A pre-pro B cell	All	AND	Cd300c, Havcr1, Olfr164, Gm12253, Klra17	0.785714285714286	0.124293785310734	0.214634146341463
222	TM, FACS	Marrow.Fraction A pre-pro B cell	Tissue	AND	Cd300c, Havcr1, Olfr164, Gm12253, Klra17	0.956521739130435	0.124293785310734	0.22
223	TM, FACS	Marrow.Fraction A pre-pro B cell	All	OR	Cd300c, Havcr1, Olfr164, Gm12253, Klra17	0.197952218430034	0.983050847457627	0.329545454545455
224	TM, FACS	Marrow.Fraction A pre-pro B cell	Tissue	OR	Cd300c, Havcr1, Olfr164, Gm12253, Klra17	0.391011235955056	0.983050847457627	0.559485530546624
225	TM, FACS	Marrow.granulocyte	All	AND	Gm10872, Fpr1, Il1f9, Prok2, Cxcr2	0.848101265822785	0.176315789473684	0.291938997821351
226	TM, FACS	Marrow.granulocyte	Tissue	AND	Gm10872, Fpr1, Il1f9, Prok2, Cxcr2	0.971014492753623	0.176315789473684	0.298440979955457
227	TM, FACS	Marrow.granulocyte	All	OR	Gm10872, Fpr1, Il1f9, Prok2, Cxcr2	0.164270152505447	0.992105263157895	0.281869158878505
228	TM, FACS	Marrow.granulocyte	Tissue	OR	Gm10872, Fpr1, Il1f9, Prok2, Cxcr2	0.373267326732673	0.992105263157895	0.542446043165468
229	TM, FACS	Marrow.hematopoietic stem cell	All	AND	Mpl, Prtn3, Slc22a3, Flt3, Nrgn	0.997134670487106	0.269558481797057	0.424390243902439
230	TM, FACS	Marrow.hematopoietic stem cell	Tissue	AND	Mpl, Prtn3, Slc22a3, Flt3, Nrgn	1	0.269558481797057	0.424649176327029
231	TM, FACS	Marrow.hematopoietic stem cell	All	OR	Mpl, Prtn3, Slc22a3, Flt3, Nrgn	0.245214395099541	0.992254066615027	0.393246354566385
232	TM, FACS	Marrow.hematopoietic stem cell	Tissue	OR	Mpl, Prtn3, Slc22a3, Flt3, Nrgn	0.603960396039604	0.992254066615027	0.750879249706917
233	TM, FACS	Marrow.monocyte	All	AND	Gpr141, Galnt9, Pira7, Lilra6, Pira2	0.869565217391304	0.123456790123457	0.216216216216216
234	TM, FACS	Marrow.monocyte	Tissue	AND	Gpr141, Galnt9, Pira7, Lilra6, Pira2	1	0.123456790123457	0.21978021978022
235	TM, FACS	Marrow.monocyte	All	OR	Gpr141, Galnt9, Pira7, Lilra6, Pira2	0.102706453851492	0.91358024691358	0.184653774173425
236	TM, FACS	Marrow.monocyte	Tissue	OR	Gpr141, Galnt9, Pira7, Lilra6, Pira2	0.250211327134404	0.91358024691358	0.392833443928334
237	TM, FACS	Marrow.natural killer cell	All	AND	Xcl1, Klra23, Klre1, Klra8, Klrc1	0.45	0.0661764705882353	0.115384615384615
238	TM, FACS	Marrow.natural killer cell	Tissue	AND	Xcl1, Klra23, Klre1, Klra8, Klrc1	0.818181818181818	0.0661764705882353	0.122448979591837
239	TM, FACS	Marrow.natural killer cell	All	OR	Xcl1, Klra23, Klre1, Klra8, Klrc1	0.149643705463183	0.926470588235294	0.257668711656442
240	TM, FACS	Marrow.natural killer cell	Tissue	OR	Xcl1, Klra23, Klre1, Klra8, Klrc1	0.525	0.926470588235294	0.670212765957447
241	TM, FACS	Marrow.neutrophil	All	AND	Cebpe, Abca13, Mrgpra2b, Itgb2l, Fcnb	0.977859778597786	0.442404006677796	0.609195402298851
242	TM, FACS	Marrow.neutrophil	Tissue	AND	Cebpe, Abca13, Mrgpra2b, Itgb2l, Fcnb	0.985130111524164	0.442404006677796	0.610599078341014
243	TM, FACS	Marrow.neutrophil	All	OR	Cebpe, Abca13, Mrgpra2b, Itgb2l, Fcnb	0.241067761806982	0.979966611018364	0.386947923533289
244	TM, FACS	Marrow.neutrophil	Tissue	OR	Cebpe, Abca13, Mrgpra2b, Itgb2l, Fcnb	0.540515653775322	0.979966611018364	0.69673590504451
245	TM, FACS	Marrow.T cell	All	AND	Xcl1, Samd3, Klrc2, Klra7, Ms4a2	1	0.00704225352112676	0.013986013986014
246	TM, FACS	Marrow.T cell	Tissue	AND	Xcl1, Samd3, Klrc2, Klra7, Ms4a2	1	0.00704225352112676	0.013986013986014
247	TM, FACS	Marrow.T cell	All	OR	Xcl1, Samd3, Klrc2, Klra7, Ms4a2	0.0914572864321608	0.640845070422535	0.160070360598065
248	TM, FACS	Marrow.T cell	Tissue	OR	Xcl1, Samd3, Klrc2, Klra7, Ms4a2	0.330909090909091	0.640845070422535	0.436450839328537
249	TM, FACS	Muscle.endothelial cell	All	AND	C1qtnf9, Grrp1, Cxcl9, Sox17, Rnd1	0.425531914893617	0.0970873786407767	0.158102766798419
250	TM, FACS	Muscle.endothelial cell	Tissue	AND	C1qtnf9, Grrp1, Cxcl9, Sox17, Rnd1	1	0.0970873786407767	0.176991150442478
251	TM, FACS	Muscle.endothelial cell	All	OR	C1qtnf9, Grrp1, Cxcl9, Sox17, Rnd1	0.0290089824768075	0.956310679611651	0.0563098470773189
252	TM, FACS	Muscle.endothelial cell	Tissue	OR	C1qtnf9, Grrp1, Cxcl9, Sox17, Rnd1	0.331649831649832	0.956310679611651	0.4925
253	TM, FACS	Muscle.mesenchymal stem cell	All	AND	Angptl1, Cilp, Myoc, Lrrn4cl, Fap	0.655555555555556	0.242798353909465	0.354354354354354
254	TM, FACS	Muscle.mesenchymal stem cell	Tissue	AND	Angptl1, Cilp, Myoc, Lrrn4cl, Fap	0.983333333333333	0.242798353909465	0.389438943894389
255	TM, FACS	Muscle.mesenchymal stem cell	All	OR	Angptl1, Cilp, Myoc, Lrrn4cl, Fap	0.055719862770614	0.969135802469136	0.105380915091174
256	TM, FACS	Muscle.mesenchymal stem cell	Tissue	OR	Angptl1, Cilp, Myoc, Lrrn4cl, Fap	0.682608695652174	0.969135802469136	0.801020408163265
257	TM, FACS	Muscle.skeletal muscle satellite cell	All	AND	Myf5, Chrdl2, Calcr, Asb5, Cdh15	0.75	0.115384615384615	0.2
258	TM, FACS	Muscle.skeletal muscle satellite cell	Tissue	AND	Myf5, Chrdl2, Calcr, Asb5, Cdh15	0.768292682926829	0.115384615384615	0.200636942675159
259	TM, FACS	Muscle.skeletal muscle satellite cell	All	OR	Myf5, Chrdl2, Calcr, Asb5, Cdh15	0.225139905294877	0.957875457875458	0.364586964098989
260	TM, FACS	Muscle.skeletal muscle satellite cell	Tissue	OR	Myf5, Chrdl2, Calcr, Asb5, Cdh15	0.528282828282828	0.957875457875458	0.680989583333333
261	TM, FACS	Muscle.skeletal muscle satellite stem cell	All	AND	Myf5, Cdh15, Chrdl2, Myod1, Chodl	0.495327102803738	0.119909502262443	0.193078324225865
262	TM, FACS	Muscle.skeletal muscle satellite stem cell	Tissue	AND	Myf5, Cdh15, Chrdl2, Myod1, Chodl	0.514563106796116	0.119909502262443	0.194495412844037
263	TM, FACS	Muscle.skeletal muscle satellite stem cell	All	OR	Myf5, Cdh15, Chrdl2, Myod1, Chodl	0.145069000336587	0.975113122171946	0.252563726926458
264	TM, FACS	Muscle.skeletal muscle satellite stem cell	Tissue	OR	Myf5, Cdh15, Chrdl2, Myod1, Chodl	0.424630541871921	0.975113122171946	0.591626630061771
265	TM, FACS	Pancreas.endothelial cell	All	AND	Amy2b, Esm1, Col13a1, Tff2, Reg1	1	0.0612244897959184	0.115384615384615
266	TM, FACS	Pancreas.endothelial cell	Tissue	AND	Amy2b, Esm1, Col13a1, Tff2, Reg1	1	0.0612244897959184	0.115384615384615
267	TM, FACS	Pancreas.endothelial cell	All	OR	Amy2b, Esm1, Col13a1, Tff2, Reg1	0.023488255872064	0.959183673469388	0.0458536585365854
268	TM, FACS	Pancreas.endothelial cell	Tissue	OR	Amy2b, Esm1, Col13a1, Tff2, Reg1	0.101952277657267	0.959183673469388	0.184313725490196
269	TM, FACS	Pancreas.pancreatic A cell	All	AND	Ndst4, Ctxn2, Fev, Avpr1b, Cryba2	0.855555555555556	0.268292682926829	0.408488063660478
270	TM, FACS	Pancreas.pancreatic A cell	Tissue	AND	Ndst4, Ctxn2, Fev, Avpr1b, Cryba2	0.855555555555556	0.268292682926829	0.408488063660478
271	TM, FACS	Pancreas.pancreatic A cell	All	OR	Ndst4, Ctxn2, Fev, Avpr1b, Cryba2	0.253333333333333	0.993031358885017	0.403682719546742
272	TM, FACS	Pancreas.pancreatic A cell	Tissue	OR	Ndst4, Ctxn2, Fev, Avpr1b, Cryba2	0.439137134052388	0.993031358885017	0.608974358974359
273	TM, FACS	Pancreas.pancreatic acinar cell	All	AND	Serpini2, Ctrc, Reg3d, Cuzd1, Try10	0.978494623655914	0.514124293785311	0.674074074074074
274	TM, FACS	Pancreas.pancreatic acinar cell	Tissue	AND	Serpini2, Ctrc, Reg3d, Cuzd1, Try10	0.978494623655914	0.514124293785311	0.674074074074074
275	TM, FACS	Pancreas.pancreatic acinar cell	All	OR	Serpini2, Ctrc, Reg3d, Cuzd1, Try10	0.322097378277154	0.971751412429379	0.483825597749648
276	TM, FACS	Pancreas.pancreatic acinar cell	Tissue	OR	Serpini2, Ctrc, Reg3d, Cuzd1, Try10	0.605633802816901	0.971751412429379	0.746203904555315
277	TM, FACS	Pancreas.pancreatic D cell	All	AND	Neurog3, Ppp1r17, Fam159b, Cer1, Ghsr	1	0.0659340659340659	0.123711340206186
278	TM, FACS	Pancreas.pancreatic D cell	Tissue	AND	Neurog3, Ppp1r17, Fam159b, Cer1, Ghsr	1	0.0659340659340659	0.123711340206186
279	TM, FACS	Pancreas.pancreatic D cell	All	OR	Neurog3, Ppp1r17, Fam159b, Cer1, Ghsr	0.1350531107739	0.978021978021978	0.237333333333333
280	TM, FACS	Pancreas.pancreatic D cell	Tissue	OR	Neurog3, Ppp1r17, Fam159b, Cer1, Ghsr	0.232375979112272	0.978021978021978	0.375527426160338
281	TM, FACS	Pancreas.pancreatic ductal cell	All	AND	1700049E15Rik, Onecut1, Slc28a3, D630045M09Rik, Igfbpl1	1	0.0534351145038168	0.101449275362319
282	TM, FACS	Pancreas.pancreatic ductal cell	Tissue	AND	1700049E15Rik, Onecut1, Slc28a3, D630045M09Rik, Igfbpl1	1	0.0534351145038168	0.101449275362319
283	TM, FACS	Pancreas.pancreatic ductal cell	All	OR	1700049E15Rik, Onecut1, Slc28a3, D630045M09Rik, Igfbpl1	0.143171806167401	0.99236641221374	0.250240615976901
284	TM, FACS	Pancreas.pancreatic ductal cell	Tissue	OR	1700049E15Rik, Onecut1, Slc28a3, D630045M09Rik, Igfbpl1	0.702702702702703	0.99236641221374	0.822784810126582
285	TM, FACS	Pancreas.pancreatic PP cell	All	AND	Ctxn2, Fev, Nkx6-3, Ndst4, Pou6f2	0.461538461538462	0.0560747663551402	0.1
286	TM, FACS	Pancreas.pancreatic PP cell	Tissue	AND	Ctxn2, Fev, Nkx6-3, Ndst4, Pou6f2	0.461538461538462	0.0560747663551402	0.1
287	TM, FACS	Pancreas.pancreatic PP cell	All	OR	Ctxn2, Fev, Nkx6-3, Ndst4, Pou6f2	0.112445414847162	0.962616822429907	0.201368523949169
288	TM, FACS	Pancreas.pancreatic PP cell	Tissue	OR	Ctxn2, Fev, Nkx6-3, Ndst4, Pou6f2	0.208502024291498	0.962616822429907	0.342762063227953
289	TM, FACS	Pancreas.type B pancreatic cell	All	AND	B830017H08Rik, Ucn3, Fam151a, Pdx1, Gjd2	0.9875	0.768856447688564	0.864569083447332
290	TM, FACS	Pancreas.type B pancreatic cell	Tissue	AND	B830017H08Rik, Ucn3, Fam151a, Pdx1, Gjd2	0.9875	0.768856447688564	0.864569083447332
291	TM, FACS	Pancreas.type B pancreatic cell	All	OR	B830017H08Rik, Ucn3, Fam151a, Pdx1, Gjd2	0.314528593508501	0.990267639902676	0.47741935483871
292	TM, FACS	Pancreas.type B pancreatic cell	Tissue	OR	B830017H08Rik, Ucn3, Fam151a, Pdx1, Gjd2	0.561379310344828	0.990267639902676	0.716549295774648
293	TM, FACS	Skin.basal cell of epidermis	All	AND	Il20ra, Oas1f, Il22ra2, Wdr65, Serpinb7	0.657142857142857	0.114427860696517	0.194915254237288
294	TM, FACS	Skin.basal cell of epidermis	Tissue	AND	Il20ra, Oas1f, Il22ra2, Wdr65, Serpinb7	0.657142857142857	0.114427860696517	0.194915254237288
295	TM, FACS	Skin.basal cell of epidermis	All	OR	Il20ra, Oas1f, Il22ra2, Wdr65, Serpinb7	0.23164861612515	0.95771144278607	0.373062015503876
296	TM, FACS	Skin.basal cell of epidermis	Tissue	OR	Il20ra, Oas1f, Il22ra2, Wdr65, Serpinb7	0.460526315789474	0.95771144278607	0.621970920840065
297	TM, FACS	Skin.epidermal cell	All	AND	Oas1f, Krt77, Skint1, Skint6, Skint11	0.985294117647059	0.150561797752809	0.261208576998051
298	TM, FACS	Skin.epidermal cell	Tissue	AND	Oas1f, Krt77, Skint1, Skint6, Skint11	0.985294117647059	0.150561797752809	0.261208576998051
299	TM, FACS	Skin.epidermal cell	All	OR	Oas1f, Krt77, Skint1, Skint6, Skint11	0.324301439458086	0.860674157303371	0.471094710947109
300	TM, FACS	Skin.epidermal cell	Tissue	OR	Oas1f, Krt77, Skint1, Skint6, Skint11	0.482367758186398	0.860674157303371	0.618240516545601
301	TM, FACS	Skin.keratinocyte stem cell	All	AND	Lhx2, Grem1, Tbx1, Tgm5, Il31ra	0.980851063829787	0.336250911743253	0.500814774579033
302	TM, FACS	Skin.keratinocyte stem cell	Tissue	AND	Lhx2, Grem1, Tbx1, Tgm5, Il31ra	0.980851063829787	0.336250911743253	0.500814774579033
303	TM, FACS	Skin.keratinocyte stem cell	All	OR	Lhx2, Grem1, Tbx1, Tgm5, Il31ra	0.309469350411711	0.986870897155361	0.471182308897789
304	TM, FACS	Skin.keratinocyte stem cell	Tissue	OR	Lhx2, Grem1, Tbx1, Tgm5, Il31ra	0.935684647302905	0.986870897155361	0.960596379126731
305	TM, FACS	Skin.stem cell of epidermis	All	AND	Serpinb7, Il22ra2, Nxph4, Wdr65, Wnt16	0.25	0.0444444444444444	0.0754716981132075
306	TM, FACS	Skin.stem cell of epidermis	Tissue	AND	Serpinb7, Il22ra2, Nxph4, Wdr65, Wnt16	0.25	0.0444444444444444	0.0754716981132075
307	TM, FACS	Skin.stem cell of epidermis	All	OR	Serpinb7, Il22ra2, Nxph4, Wdr65, Wnt16	0.0233953209358128	0.866666666666667	0.0455607476635514
308	TM, FACS	Skin.stem cell of epidermis	Tissue	OR	Serpinb7, Il22ra2, Nxph4, Wdr65, Wnt16	0.0505181347150259	0.866666666666667	0.0954712362301102
309	TM, FACS	Spleen.B cell	All	AND	Cr2, Fcer2a, Ms4a1, Cd22, Faim3	0.484593837535014	0.279483037156704	0.354508196721311
310	TM, FACS	Spleen.B cell	Tissue	AND	Cr2, Fcer2a, Ms4a1, Cd22, Faim3	0.997118155619596	0.279483037156704	0.436593059936909
311	TM, FACS	Spleen.B cell	All	OR	Cr2, Fcer2a, Ms4a1, Cd22, Faim3	0.176978417266187	0.993537964458804	0.300439667806546
312	TM, FACS	Spleen.B cell	Tissue	OR	Cr2, Fcer2a, Ms4a1, Cd22, Faim3	0.9609375	0.993537964458804	0.976965845909452
313	TM, FACS	Spleen.T cell	All	AND	Ms4a4b, Cd3e, Art2b, Txk, Il2rb	0.328358208955224	0.054590570719603	0.0936170212765957
314	TM, FACS	Spleen.T cell	Tissue	AND	Ms4a4b, Cd3e, Art2b, Txk, Il2rb	1	0.054590570719603	0.103529411764706
315	TM, FACS	Spleen.T cell	All	OR	Ms4a4b, Cd3e, Art2b, Txk, Il2rb	0.0867858700392499	0.987593052109181	0.159551012226899
316	TM, FACS	Spleen.T cell	Tissue	OR	Ms4a4b, Cd3e, Art2b, Txk, Il2rb	0.865217391304348	0.987593052109181	0.922363847045191
317	TM, FACS	Thymus.T cell	All	AND	Cd3e, Themis, Ccr9, Sh2d1a, Cd3d	0.947488584474886	0.332	0.491706161137441
318	TM, FACS	Thymus.T cell	Tissue	AND	Cd3e, Themis, Ccr9, Sh2d1a, Cd3d	0.997596153846154	0.332	0.498199279711885
319	TM, FACS	Thymus.T cell	All	OR	Cd3e, Themis, Ccr9, Sh2d1a, Cd3d	0.26267087276551	0.9992	0.415986677768526
320	TM, FACS	Thymus.T cell	Tissue	OR	Cd3e, Themis, Ccr9, Sh2d1a, Cd3d	0.993635640413683	0.9992	0.996410051854806
321	TM, FACS	Tongue.basal cell of epidermis	All	AND	Pax9, Klk10, Tlx1, Sim2, Pitx1	0.797441364605544	0.362052274927396	0.498002663115846
322	TM, FACS	Tongue.basal cell of epidermis	Tissue	AND	Pax9, Klk10, Tlx1, Sim2, Pitx1	0.797441364605544	0.362052274927396	0.498002663115846
323	TM, FACS	Tongue.basal cell of epidermis	All	OR	Pax9, Klk10, Tlx1, Sim2, Pitx1	0.302932551319648	1	0.465001125365744
324	TM, FACS	Tongue.basal cell of epidermis	Tissue	OR	Pax9, Klk10, Tlx1, Sim2, Pitx1	0.743165467625899	1	0.852661989269501
325	TM, FACS	Tongue.keratinocyte	All	AND	2310033E01Rik, Tmprss11d, 2310042E22Rik, Dsg1b, Tdh	0.71830985915493	0.141274238227147	0.236111111111111
326	TM, FACS	Tongue.keratinocyte	Tissue	AND	2310033E01Rik, Tmprss11d, 2310042E22Rik, Dsg1b, Tdh	0.71830985915493	0.141274238227147	0.236111111111111
327	TM, FACS	Tongue.keratinocyte	All	OR	2310033E01Rik, Tmprss11d, 2310042E22Rik, Dsg1b, Tdh	0.212400245549417	0.958448753462604	0.347738693467337
328	TM, FACS	Tongue.keratinocyte	Tissue	OR	2310033E01Rik, Tmprss11d, 2310042E22Rik, Dsg1b, Tdh	0.385300668151448	0.958448753462604	0.549642573471009
329	TM, FACS	Trachea.stromal cell	All	AND	Acan, Ucma, Cilp2, 9930013L23Rik, Susd5	0.949367088607595	0.131810193321617	0.231481481481481
330	TM, FACS	Trachea.stromal cell	Tissue	AND	Acan, Ucma, Cilp2, 9930013L23Rik, Susd5	1	0.131810193321617	0.232919254658385
331	TM, FACS	Trachea.stromal cell	All	OR	Acan, Ucma, Cilp2, 9930013L23Rik, Susd5	0.165957446808511	0.411247803163445	0.236483072258717
332	TM, FACS	Trachea.stromal cell	Tissue	OR	Acan, Ucma, Cilp2, 9930013L23Rik, Susd5	0.910505836575875	0.411247803163445	0.566585956416465
333	TM, 10X	Bladder.basal cell of urothelium	All	AND	Gsdmc2, Gsdmc3, Shh, Gpa33, Fa2h	0.325966850828729	0.221804511278195	0.263982102908277
334	TM, 10X	Bladder.basal cell of urothelium	Tissue	AND	Gsdmc2, Gsdmc3, Shh, Gpa33, Fa2h	0.325966850828729	0.221804511278195	0.263982102908277
335	TM, 10X	Bladder.basal cell of urothelium	All	OR	Gsdmc2, Gsdmc3, Shh, Gpa33, Fa2h	0.170184696569921	0.969924812030075	0.28956228956229
336	TM, 10X	Bladder.basal cell of urothelium	Tissue	OR	Gsdmc2, Gsdmc3, Shh, Gpa33, Fa2h	0.20203602192639	0.969924812030075	0.334413480233312
