"atlas","dataset","celltype","total_cells","total_features","rho","pvalue"
"sciATACseq","Heart","NK cells",2,3989,0.99985320069914,0
"sciATACseq","Heart","Podocytes",2,2416,0.988466914209451,0
"sciATACseq","Heart","Proximal tubule",5,12645,0.941810443768008,0
"sciATACseq","Heart","T cells",18,25708,0.868817976314476,0
"sciATACseq","Heart","Unknown",1428,166537,0.408777475450033,0
"sciATACseq","Cerebellum","Astrocytes",363,104450,0.588357067326096,0
"sciATACseq","Cerebellum","Cerebellar granule cells",1091,148859,0.540843948722705,0
"sciATACseq","Cerebellum","Collisions",104,120613,0.554270165654162,0
"sciATACseq","Cerebellum","Endothelial I cells",8,5584,0.966364507203532,0
"sciATACseq","Cerebellum","Endothelial II cells",68,49740,0.706363866399252,0
"sciATACseq","Cerebellum","Ex. neurons CPN",2,9673,0.95171226711637,0
"sciATACseq","Cerebellum","Ex. neurons CThPN",2,10284,0.957607616146848,0
"sciATACseq","Cerebellum","Ex. neurons SCPN",2,8560,0.977551499059985,0
"sciATACseq","Cerebellum","Inhibitory neurons",281,158724,0.526453583263815,0
"sciATACseq","Cerebellum","Macrophages",4,7149,0.92973684163691,0
"sciATACseq","Cerebellum","Microglia",29,37281,0.754537497717275,0
"sciATACseq","Cerebellum","Oligodendrocytes",128,60692,0.669876898949436,0
"sciATACseq","Cerebellum","Podocytes",3,4228,0.968741866967319,0
"sciATACseq","Cerebellum","Purkinje cells",122,97980,0.55846691586307,0
"sciATACseq","Cerebellum","SOM+ Interneurons",18,33126,0.867268228181441,0
"sciATACseq","Cerebellum","Unknown",49,65614,0.759177144136003,0
"sciATACseq","BoneMarrow","Activated B cells",17,12201,0.936316159513317,0
"sciATACseq","BoneMarrow","B cells",300,101245,0.520214295068116,0
"sciATACseq","BoneMarrow","Collisions",210,107174,0.581936669650625,0
"sciATACseq","BoneMarrow","Dendritic cells",112,62231,0.729830021919215,0
"sciATACseq","BoneMarrow","Endothelial I (glomerular)",4,8779,0.97289544245547,0
"sciATACseq","BoneMarrow","Endothelial II cells",3,2063,0.993127323964893,0
"sciATACseq","BoneMarrow","Erythroblasts",2758,166159,0.411584773964366,0
"sciATACseq","BoneMarrow","Hematopoietic progenitors",3047,167010,0.345847024428115,0
"sciATACseq","BoneMarrow","Immature B cells",560,116584,0.563473753148306,0
"sciATACseq","BoneMarrow","Macrophages",124,91802,0.552629513725026,0
"sciATACseq","BoneMarrow","Monocytes",827,155725,0.466663700521939,0
"sciATACseq","BoneMarrow","NK cells",43,33934,0.70322306552986,0
"sciATACseq","BoneMarrow","Podocytes",3,3581,0.996118200442263,0
"sciATACseq","BoneMarrow","Regulatory T cells",51,35404,0.654892578346525,0
"sciATACseq","BoneMarrow","T cells",72,41730,0.692011996158884,0
"sciATACseq","BoneMarrow","Unknown",270,166244,0.328558282086149,0
"MOCA","CardiacMuscleLineages","CardiacMuscleLineages.Cardiac muscle lineages",2678,20560,0.407840578116195,0
"MOCA","CholinergicNeurons","CholinergicNeurons.Cholinergic neurons",6878,22653,0.467121472654225,0
"MOCA","ChondroctyeProgenitors","ChondroctyeProgenitors.Chondroctye progenitors",33168,25418,0.393116835927935,0
"MOCA","DefinitiveErythroidLineage","DefinitiveErythroidLineage.Definitive erythroid lineage",16961,23270,0.298423798277332,0
"MOCA","EarlyMesenchyme","EarlyMesenchyme.Early mesenchyme",71328,25758,0.364736426873069,0
"MOCA","EndothelialCells","EndothelialCells.Endothelial cells",25301,24831,0.365444501540168,0
"MOCA","EpendymalCell","EpendymalCell.Ependymal cell",8260,23385,0.380102249513085,0
"MOCA","EpithelialCells","EpithelialCells.Epithelial cells",65449,25952,0.352657298172667,0
"MOCA","ExcitatoryNeurons","ExcitatoryNeurons.Excitatory neurons",63251,25877,0.452655898560083,0
"MOCA","GranuleNeurons","GranuleNeurons.Granule neurons",15140,23682,0.425709165140888,0
"MOCA","Hepatocytes","Hepatocytes.Hepatocytes",10884,23112,0.345277137889177,0
"MOCA","InhibitoryInterneurons","InhibitoryInterneurons.Inhibitory interneurons",13419,23350,0.392868663865097,0
"MOCA","InhibitoryNeuronProgenitors","InhibitoryNeuronProgenitors.Inhibitory neuron progenitors",30620,25006,0.424894381571349,0
"MOCA","InhibitoryNeurons","InhibitoryNeurons.Inhibitory neurons",44104,25547,0.450112033220716,0
"MOCA","IsthmicOrganizerCells","IsthmicOrganizerCells.Isthmic organizer cells",47950,25602,0.362894520795101,0
"MOCA","JawAndToothProgenitors","JawAndToothProgenitors.Jaw and tooth progenitors",80682,25936,0.380042914200623,0
"MOCA","Lens","Lens.Lens",135,12313,0.427249408892525,0
"MOCA","LimbMesenchyme","LimbMesenchyme.Limb mesenchyme",26346,24813,0.368476247104174,0
"MOCA","Megakaryocytes","Megakaryocytes.Megakaryocytes",1351,18005,0.396792615550785,0
"MOCA","Melanocytes","Melanocytes.Melanocytes",2025,19684,0.380306451234094,0
"MOCA","Myocytes","Myocytes.Myocytes",42625,25614,0.366068700515568,0
"MOCA","NeuralProgenitorCells","NeuralProgenitorCells.Neural progenitor cells",57607,25560,0.387297268208914,0
"MOCA","NeuralTube","NeuralTube.Neural Tube",45771,25326,0.360516978347792,0
"MOCA","NotochordCells","NotochordCells.Notochord cells",15298,24000,0.396019127906951,0
"MOCA","OligodendrocyteProgenitors","OligodendrocyteProgenitors.Oligodendrocyte Progenitors",54128,25650,0.359869714057719,0
"MOCA","Osteoblasts","Osteoblasts.Osteoblasts",22625,25017,0.351065559435619,0
"MOCA","PostmitoticPrematureNeurons","PostmitoticPrematureNeurons.Postmitotic premature neurons",55062,25675,0.431832692105032,0
"MOCA","PrematureOligodendrocyte","PrematureOligodendrocyte.Premature oligodendrocyte",29452,24850,0.365728154717415,0
"MOCA","PrimitiveErythroidLineage","PrimitiveErythroidLineage.Primitive erythroid lineage",15116,22098,0.353756652945383,0
"MOCA","RadialGlia","RadialGlia.Radial glia",64975,25702,0.374701656120756,0
"MOCA","SchwannCellPrecursor","SchwannCellPrecursor.Schwann cell precursor",22901,24738,0.362490951072354,0
"MOCA","SensoryNeurons","SensoryNeurons.Sensory neurons",25847,25308,0.436407864123286,0
"MOCA","StromalCells","StromalCells.Stromal cells",19119,23940,0.264438435808426,0
"MOCA","WhiteBloodCells","WhiteBloodCells.White blood cells",7178,22167,0.320645362382531,0
